catalog	schema	table	column	type	nullable	length	remarks
MFGPROD	PUB	svc_ctrl	svc_pm_est_time	varchar	1	30	
MFGPROD	PUB	svc_ctrl	svc_upd_est_time	varchar	1	30	
MFGPROD	PUB	svc_ctrl	svc_inst_est_time	varchar	1	30	
MFGPROD	PUB	svc_ctrl	svc_corr_est_time	varchar	1	30	
MFGPROD	PUB	svc_ctrl	svc_wkctr	varchar	1	80	
MFGPROD	PUB	svc_ctrl	svc_db_timezone	varchar	1	80	
MFGPROD	PUB	svc_ctrl	svc__qadc03	varchar	1	80	
MFGPROD	PUB	svc_ctrl	svc__qadt01	date	1	10	
MFGPROD	PUB	svc_ctrl	svc__qadt02	date	1	10	
MFGPROD	PUB	svc_ctrl	svc__qadt03	date	1	10	
MFGPROD	PUB	svc_ctrl	svc__qadd01	numeric	1	38	
MFGPROD	PUB	svc_ctrl	svc__qadd02	numeric	1	38	
MFGPROD	PUB	svc_ctrl	svc__qadd03	numeric	1	38	
MFGPROD	PUB	svc_ctrl	svc_project_hndl	integer	0	10	
MFGPROD	PUB	svc_ctrl	svc__qadi02	integer	1	10	
MFGPROD	PUB	svc_ctrl	svc__qadi03	integer	1	10	
MFGPROD	PUB	svc_ctrl	svc__qadl01	bit	1	1	
MFGPROD	PUB	svc_ctrl	svc__qadl02	bit	1	1	
MFGPROD	PUB	svc_ctrl	svc__qadl03	bit	1	1	
MFGPROD	PUB	svc_ctrl	svc_mod_userid	varchar	1	80	
MFGPROD	PUB	svc_ctrl	svc_mod_date	date	1	10	
MFGPROD	PUB	svc_ctrl	svc_multi_time_zones	bit	1	1	
MFGPROD	PUB	svc_ctrl	svc_itm_data	bit	1	1	
MFGPROD	PUB	svc_ctrl	svc__qadc04	varchar	1	80	
MFGPROD	PUB	svc_ctrl	svc__qadc05	varchar	1	80	
MFGPROD	PUB	svc_ctrl	svc__qadi05	integer	1	10	
MFGPROD	PUB	svc_ctrl	svc_domain	varchar	0	8	
MFGPROD	PUB	svc_ctrl	oid_svc_ctrl	numeric	0	38	
MFGPROD	PUB	svc_ctrl	svc_sched_status	varchar	0	80	
MFGPROD	PUB	svc_ctrl	svc_trv_fsc_code	varchar	0	80	
MFGPROD	PUB	swc_det	swc_sim	varchar	1	80	
MFGPROD	PUB	swc_det	swc_wkctr	varchar	1	80	
MFGPROD	PUB	swc_det	swc_mch	varchar	1	80	
MFGPROD	PUB	swc_det	swc_element	varchar	1	80	
MFGPROD	PUB	swc_det	swc_set_rate	numeric	1	38	
MFGPROD	PUB	swc_det	swc_run_rate	numeric	1	38	
MFGPROD	PUB	swc_det	swc_cat	varchar	1	30	
MFGPROD	PUB	swc_det	swc_user1	varchar	1	80	
MFGPROD	PUB	swc_det	swc_user2	varchar	1	80	
MFGPROD	PUB	swc_det	swc_bdn_pct	numeric	1	38	
MFGPROD	PUB	swc_det	swc_mch_wkctr	numeric	1	38	
MFGPROD	PUB	swc_det	swc_mch_op	integer	1	10	
MFGPROD	PUB	swc_det	swc_men_mch	numeric	1	38	
MFGPROD	PUB	swc_det	swc_lbr_rate	numeric	1	38	
MFGPROD	PUB	swc_det	swc_bdn_rate	numeric	1	38	
MFGPROD	PUB	swc_det	swc_mch_bdn	numeric	1	38	
MFGPROD	PUB	swc_det	swc_pct_util	numeric	1	38	
MFGPROD	PUB	swc_det	swc_pct_eff	numeric	1	38	
MFGPROD	PUB	swc_det	swc_setup_men	numeric	1	38	
MFGPROD	PUB	swc_det	swc_setup_rte	numeric	1	38	
MFGPROD	PUB	swc_det	swc_bdn_surate	numeric	1	38	
MFGPROD	PUB	swc_det	swc_bdn_supct	numeric	1	38	
MFGPROD	PUB	swc_det	swc_mch_subdn	numeric	1	38	
MFGPROD	PUB	swc_det	swc_mod_date	date	1	10	
MFGPROD	PUB	swc_det	swc_userid	varchar	1	80	
MFGPROD	PUB	swc_det	swc__qadc01	varchar	1	80	
MFGPROD	PUB	swc_det	swc_domain	varchar	0	8	
MFGPROD	PUB	swc_det	oid_swc_det	numeric	0	38	
MFGPROD	PUB	syp_mstr	syp_profl_id	varchar	1	32	
MFGPROD	PUB	syp_mstr	syp_profl_desc	varchar	1	80	
MFGPROD	PUB	syp_mstr	syp_dbname	varchar	1	16	
MFGPROD	PUB	syp_mstr	syp_tblname	varchar	1	32	
MFGPROD	PUB	syp_mstr	syp_publ_proc	varchar	1	32	
MFGPROD	PUB	syp_mstr	syp_exp_dump	bit	1	1	
MFGPROD	PUB	syp_mstr	syp_exp_add	bit	1	1	
MFGPROD	PUB	syp_mstr	syp_add_as_chg	bit	1	1	
MFGPROD	PUB	syp_mstr	syp_exp_del	bit	1	1	
MFGPROD	PUB	syp_mstr	syp_del_as_chg	bit	1	1	
MFGPROD	PUB	syp_mstr	syp_exp_chg	bit	1	1	
MFGPROD	PUB	syp_mstr	syp_flt_crit	varchar	1	2048	
MFGPROD	PUB	syp_mstr	syp_mod_userid	varchar	1	16	
MFGPROD	PUB	syp_mstr	syp_mod_date	date	1	10	
MFGPROD	PUB	syp_mstr	syp_user1	varchar	1	16	
MFGPROD	PUB	syp_mstr	syp_user2	varchar	1	16	
MFGPROD	PUB	syp_mstr	syp__chr01	varchar	1	16	
MFGPROD	PUB	syp_mstr	syp__chr02	varchar	1	16	
MFGPROD	PUB	syp_mstr	syp__dec01	numeric	1	25	
MFGPROD	PUB	syp_mstr	syp__dec02	numeric	1	25	
MFGPROD	PUB	syp_mstr	syp__int01	integer	1	10	
MFGPROD	PUB	syp_mstr	syp__int02	integer	1	10	
MFGPROD	PUB	syp_mstr	syp__log01	bit	1	1	
MFGPROD	PUB	syp_mstr	syp__log02	bit	1	1	
MFGPROD	PUB	syp_mstr	syp__dte01	date	1	10	
MFGPROD	PUB	syp_mstr	syp__dte02	date	1	10	
MFGPROD	PUB	syp_mstr	syp__qadc01	varchar	1	16	
MFGPROD	PUB	syp_mstr	syp__qadc02	varchar	1	16	
MFGPROD	PUB	syp_mstr	syp__qadc03	varchar	1	16	
MFGPROD	PUB	syp_mstr	syp__qadc04	varchar	1	16	
MFGPROD	PUB	syp_mstr	syp__qadd01	numeric	1	25	
MFGPROD	PUB	syp_mstr	syp__qadd02	numeric	1	25	
MFGPROD	PUB	syp_mstr	syp__qadi01	integer	1	10	
MFGPROD	PUB	syp_mstr	syp__qadi02	integer	1	10	
MFGPROD	PUB	syp_mstr	syp__qadl01	bit	1	1	
MFGPROD	PUB	syp_mstr	syp__qadl02	bit	1	1	
MFGPROD	PUB	syp_mstr	syp__qadt01	date	1	10	
MFGPROD	PUB	syp_mstr	syp__qadt02	date	1	10	
MFGPROD	PUB	syp_mstr	syp_exp_rowid_only	bit	1	1	
MFGPROD	PUB	syp_mstr	oid_syp_mstr	numeric	0	38	
MFGPROD	PUB	sypd_det	sypd_profl_id	varchar	1	32	
MFGPROD	PUB	sypd_det	sypd_fldname	varchar	1	42	
MFGPROD	PUB	sypd_det	sypd_seq	integer	1	10	
MFGPROD	PUB	sypd_det	sypd_reqd_add	bit	1	1	
MFGPROD	PUB	sypd_det	sypd_reqd_chgdel	bit	1	1	
MFGPROD	PUB	sypd_det	sypd_mod_userid	varchar	1	16	
MFGPROD	PUB	sypd_det	sypd_mod_date	date	1	10	
MFGPROD	PUB	sypd_det	sypd_user1	varchar	1	16	
MFGPROD	PUB	sypd_det	sypd_user2	varchar	1	16	
MFGPROD	PUB	sypd_det	sypd__chr01	varchar	1	16	
MFGPROD	PUB	sypd_det	sypd__chr02	varchar	1	16	
MFGPROD	PUB	sypd_det	sypd__dec01	numeric	1	25	
MFGPROD	PUB	sypd_det	sypd__dec02	numeric	1	25	
MFGPROD	PUB	sypd_det	sypd__int01	integer	1	10	
MFGPROD	PUB	sypd_det	sypd__int02	integer	1	10	
MFGPROD	PUB	sypd_det	sypd__log01	bit	1	1	
MFGPROD	PUB	sypd_det	sypd__log02	bit	1	1	
MFGPROD	PUB	sypd_det	sypd__dte01	date	1	10	
MFGPROD	PUB	sypd_det	sypd__dte02	date	1	10	
MFGPROD	PUB	sypd_det	sypd__qadc01	varchar	1	16	
MFGPROD	PUB	sypd_det	sypd__qadc02	varchar	1	16	
MFGPROD	PUB	sypd_det	sypd__qadc03	varchar	1	16	
MFGPROD	PUB	sypd_det	sypd__qadc04	varchar	1	16	
MFGPROD	PUB	sypd_det	sypd__qadd01	numeric	1	25	
MFGPROD	PUB	sypd_det	sypd__qadd02	numeric	1	25	
MFGPROD	PUB	sypd_det	sypd__qadi01	integer	1	10	
MFGPROD	PUB	sypd_det	sypd__qadi02	integer	1	10	
MFGPROD	PUB	sypd_det	sypd__qadl01	bit	1	1	
MFGPROD	PUB	sypd_det	sypd__qadl02	bit	1	1	
MFGPROD	PUB	sypd_det	sypd__qadt01	date	1	10	
MFGPROD	PUB	sypd_det	sypd__qadt02	date	1	10	
MFGPROD	PUB	sypd_det	sypd_prereq_add	bit	1	1	
MFGPROD	PUB	sypd_det	oid_sypd_det	numeric	0	38	
MFGPROD	PUB	sypj_det	sypj_profl_id	varchar	1	32	
MFGPROD	PUB	sypj_det	sypj_join_profl	varchar	1	32	
MFGPROD	PUB	sypj_det	sypj_relation	varchar	1	2	
MFGPROD	PUB	sypj_det	sypj_join_crit	varchar	1	2048	
MFGPROD	PUB	sypj_det	sypj_mod_userid	varchar	1	16	
MFGPROD	PUB	sypj_det	sypj_mod_date	date	1	10	
MFGPROD	PUB	sypj_det	sypj_user1	varchar	1	16	
MFGPROD	PUB	sypj_det	sypj_user2	varchar	1	16	
MFGPROD	PUB	sypj_det	sypj__chr01	varchar	1	16	
MFGPROD	PUB	sypj_det	sypj__chr02	varchar	1	16	
MFGPROD	PUB	sypj_det	sypj__dec01	numeric	1	25	
MFGPROD	PUB	sypj_det	sypj__dec02	numeric	1	25	
MFGPROD	PUB	sypj_det	sypj__int01	integer	1	10	
MFGPROD	PUB	sypj_det	sypj__int02	integer	1	10	
MFGPROD	PUB	sypj_det	sypj__log01	bit	1	1	
MFGPROD	PUB	sypj_det	sypj__log02	bit	1	1	
MFGPROD	PUB	sypj_det	sypj__dte01	date	1	10	
MFGPROD	PUB	sypj_det	sypj__dte02	date	1	10	
MFGPROD	PUB	sypj_det	sypj__qadc01	varchar	1	16	
MFGPROD	PUB	sypj_det	sypj__qadc02	varchar	1	16	
MFGPROD	PUB	sypj_det	sypj__qadc03	varchar	1	16	
MFGPROD	PUB	sypj_det	sypj__qadc04	varchar	1	16	
MFGPROD	PUB	sypj_det	sypj__qadd01	numeric	1	25	
MFGPROD	PUB	sypj_det	sypj__qadd02	numeric	1	25	
MFGPROD	PUB	sypj_det	sypj__qadi01	integer	1	10	
MFGPROD	PUB	sypj_det	sypj__qadi02	integer	1	10	
MFGPROD	PUB	sypj_det	sypj__qadl01	bit	1	1	
MFGPROD	PUB	sypj_det	sypj__qadl02	bit	1	1	
MFGPROD	PUB	sypj_det	sypj__qadt01	date	1	10	
MFGPROD	PUB	sypj_det	sypj__qadt02	date	1	10	
MFGPROD	PUB	sypj_det	sypj_reqd_join	bit	1	1	
MFGPROD	PUB	sypj_det	sypj_publ_joined	bit	1	1	
MFGPROD	PUB	sypj_det	sypj_seq	integer	1	10	
MFGPROD	PUB	sypj_det	oid_sypj_det	numeric	0	38	
MFGPROD	PUB	syps_det	syps_profl_id	varchar	1	32	
MFGPROD	PUB	syps_det	syps_app_id	varchar	1	24	
MFGPROD	PUB	syps_det	syps_doc_std	varchar	1	16	
MFGPROD	PUB	syps_det	syps_doc_typ	varchar	1	42	
MFGPROD	PUB	syps_det	syps_doc_rev	varchar	1	16	
MFGPROD	PUB	syps_det	syps_tradptr_id	varchar	1	64	
MFGPROD	PUB	syps_det	syps_trig_updt	bit	1	1	
MFGPROD	PUB	syps_det	syps_im_doc	bit	1	1	
MFGPROD	PUB	syps_det	syps_mod_userid	varchar	1	16	
MFGPROD	PUB	syps_det	syps_mod_date	date	1	10	
MFGPROD	PUB	syps_det	syps_user1	varchar	1	16	
MFGPROD	PUB	syps_det	syps_user2	varchar	1	16	
MFGPROD	PUB	syps_det	syps__chr01	varchar	1	16	
MFGPROD	PUB	syps_det	syps__chr02	varchar	1	16	
MFGPROD	PUB	syps_det	syps__dec01	numeric	1	25	
MFGPROD	PUB	syps_det	syps__dec02	numeric	1	25	
MFGPROD	PUB	syps_det	syps__int01	integer	1	10	
MFGPROD	PUB	syps_det	syps__int02	integer	1	10	
MFGPROD	PUB	syps_det	syps__log01	bit	1	1	
MFGPROD	PUB	syps_det	syps__log02	bit	1	1	
MFGPROD	PUB	syps_det	syps__dte01	date	1	10	
MFGPROD	PUB	syps_det	syps__dte02	date	1	10	
MFGPROD	PUB	syps_det	syps__qadc01	varchar	1	16	
MFGPROD	PUB	syps_det	syps__qadc02	varchar	1	16	
MFGPROD	PUB	syps_det	syps__qadc03	varchar	1	16	
MFGPROD	PUB	syps_det	syps__qadc04	varchar	1	16	
MFGPROD	PUB	syps_det	syps__qadd01	numeric	1	25	
MFGPROD	PUB	syps_det	syps__qadd02	numeric	1	25	
MFGPROD	PUB	syps_det	syps__qadi01	integer	1	10	
MFGPROD	PUB	syps_det	syps__qadi02	integer	1	10	
MFGPROD	PUB	syps_det	syps__qadl01	bit	1	1	
MFGPROD	PUB	syps_det	syps__qadl02	bit	1	1	
MFGPROD	PUB	syps_det	syps__qadt01	date	1	10	
MFGPROD	PUB	syps_det	syps__qadt02	date	1	10	
MFGPROD	PUB	syps_det	oid_syps_det	numeric	0	38	
MFGPROD	PUB	sytf_mstr	sytf_fldname	varchar	1	32	
MFGPROD	PUB	sytf_mstr	sytf_tblname	varchar	1	32	
MFGPROD	PUB	sytf_mstr	sytf_reqd_add	bit	1	1	
MFGPROD	PUB	sytf_mstr	sytf_reqd_chgdel	bit	1	1	
MFGPROD	PUB	sytf_mstr	sytf_mod_userid	varchar	1	16	
MFGPROD	PUB	sytf_mstr	sytf_mod_date	date	1	10	
MFGPROD	PUB	sytf_mstr	sytf_user1	varchar	1	16	
MFGPROD	PUB	sytf_mstr	sytf_user2	varchar	1	16	
MFGPROD	PUB	sytf_mstr	sytf__chr01	varchar	1	16	
MFGPROD	PUB	sytf_mstr	sytf__chr02	varchar	1	16	
MFGPROD	PUB	sytf_mstr	sytf__dec01	numeric	1	25	
MFGPROD	PUB	sytf_mstr	sytf__dec02	numeric	1	25	
MFGPROD	PUB	sytf_mstr	sytf__int01	integer	1	10	
MFGPROD	PUB	sytf_mstr	sytf__int02	integer	1	10	
MFGPROD	PUB	sytf_mstr	sytf__log01	bit	1	1	
MFGPROD	PUB	sytf_mstr	sytf__log02	bit	1	1	
MFGPROD	PUB	sytf_mstr	sytf__dte01	date	1	10	
MFGPROD	PUB	sytf_mstr	sytf__dte02	date	1	10	
MFGPROD	PUB	sytf_mstr	sytf__qadc01	varchar	1	16	
MFGPROD	PUB	sytf_mstr	sytf__qadc02	varchar	1	16	
MFGPROD	PUB	sytf_mstr	sytf__qadc03	varchar	1	16	
MFGPROD	PUB	sytf_mstr	sytf__qadc04	varchar	1	16	
MFGPROD	PUB	sytf_mstr	sytf__qadd01	numeric	1	25	
MFGPROD	PUB	sytf_mstr	sytf__qadd02	numeric	1	25	
MFGPROD	PUB	sytf_mstr	sytf__qadi01	integer	1	10	
MFGPROD	PUB	sytf_mstr	sytf__qadi02	integer	1	10	
MFGPROD	PUB	sytf_mstr	sytf__qadl01	bit	1	1	
MFGPROD	PUB	sytf_mstr	sytf__qadl02	bit	1	1	
MFGPROD	PUB	sytf_mstr	sytf__qadt01	date	1	10	
MFGPROD	PUB	sytf_mstr	sytf__qadt02	date	1	10	
MFGPROD	PUB	sytf_mstr	oid_sytf_mstr	numeric	0	38	
MFGPROD	PUB	tag_mstr	tag_nbr	integer	1	10	
MFGPROD	PUB	tag_mstr	tag_part	varchar	1	30	
MFGPROD	PUB	tag_mstr	tag_loc	varchar	1	80	
MFGPROD	PUB	tag_mstr	tag_serial	varchar	1	50	
MFGPROD	PUB	tag_mstr	tag_cnt_qty	numeric	1	38	
MFGPROD	PUB	tag_mstr	tag_cnt_nam	varchar	1	80	
MFGPROD	PUB	tag_mstr	tag_cnt_dt	date	1	10	
MFGPROD	PUB	tag_mstr	tag_rcnt_qty	numeric	1	38	
MFGPROD	PUB	tag_mstr	tag_rcnt_nam	varchar	1	80	
MFGPROD	PUB	tag_mstr	tag_rcnt_dt	date	1	10	
MFGPROD	PUB	tag_mstr	tag_site	varchar	1	80	
MFGPROD	PUB	tag_mstr	tag_type	varchar	1	30	
MFGPROD	PUB	tag_mstr	tag_void	bit	1	1	
MFGPROD	PUB	tag_mstr	tag_prt_dt	date	1	10	
MFGPROD	PUB	tag_mstr	tag_crt_dt	date	1	10	
MFGPROD	PUB	tag_mstr	tag_posted	bit	1	1	
MFGPROD	PUB	tag_mstr	tag_cnt_um	varchar	1	30	
MFGPROD	PUB	tag_mstr	tag_rcnt_um	varchar	1	30	
MFGPROD	PUB	tag_mstr	tag_rcnt_cnv	numeric	1	38	
MFGPROD	PUB	tag_mstr	tag_cnt_cnv	numeric	1	38	
MFGPROD	PUB	tag_mstr	tag_rmks	varchar	1	30	
MFGPROD	PUB	tag_mstr	tag__qad01	numeric	1	38	
MFGPROD	PUB	tag_mstr	tag_user1	varchar	1	80	
MFGPROD	PUB	tag_mstr	tag_user2	varchar	1	80	
MFGPROD	PUB	tag_mstr	tag_ref	varchar	1	80	
MFGPROD	PUB	tag_mstr	tag_domain	varchar	0	8	
MFGPROD	PUB	tag_mstr	oid_tag_mstr	numeric	0	38	
MFGPROD	PUB	tax_mstr	tax_state	varchar	1	30	
MFGPROD	PUB	tax_mstr	tax_city	varchar	1	30	
MFGPROD	PUB	tax_mstr	tax_tax_pct	varchar	1	120	
MFGPROD	PUB	tax_mstr	tax_acct	varchar	1	246	
MFGPROD	PUB	tax_mstr	tax_cc	varchar	1	96	
MFGPROD	PUB	tax_mstr	tax_county	varchar	1	30	
MFGPROD	PUB	tax_mstr	tax_trl	bit	1	1	
MFGPROD	PUB	tax_mstr	tax_user1	varchar	1	80	
MFGPROD	PUB	tax_mstr	tax_user2	varchar	1	80	
MFGPROD	PUB	tax_mstr	tax_effdate	date	1	10	
MFGPROD	PUB	tax_mstr	tax_max	numeric	1	38	
MFGPROD	PUB	tax_mstr	tax_userid	varchar	1	80	
MFGPROD	PUB	tax_mstr	tax_mod_date	date	1	10	
MFGPROD	PUB	tax_mstr	tax__qad01	varchar	1	80	
MFGPROD	PUB	tax_mstr	tax__qad02	varchar	1	80	
MFGPROD	PUB	tax_mstr	tax__qad03	bit	1	1	
MFGPROD	PUB	tax_mstr	oid_tax_mstr	numeric	0	38	
MFGPROD	PUB	taxd_det	taxd_effdate	date	1	10	
MFGPROD	PUB	taxd_det	taxd_state	varchar	1	30	
MFGPROD	PUB	taxd_det	taxd_city	varchar	1	30	
MFGPROD	PUB	taxd_det	taxd_taxamt	varchar	1	120	
MFGPROD	PUB	taxd_det	taxd_ntaxamt	varchar	1	400	
MFGPROD	PUB	taxd_det	taxd_totamt	numeric	1	38	
MFGPROD	PUB	taxd_det	taxd_county	varchar	1	30	
MFGPROD	PUB	taxd_det	taxd_tottax	numeric	1	38	
MFGPROD	PUB	taxd_det	taxd_user1	varchar	1	80	
MFGPROD	PUB	taxd_det	taxd_user2	varchar	1	80	
MFGPROD	PUB	taxd_det	taxd__qad01	varchar	1	80	
MFGPROD	PUB	taxd_det	taxd__qad02	varchar	1	80	
MFGPROD	PUB	taxd_det	taxd__qad03	bit	1	1	
MFGPROD	PUB	taxd_det	oid_taxd_det	numeric	0	38	
MFGPROD	PUB	tbl_mstr	tbl_partype	varchar	1	30	
MFGPROD	PUB	tbl_mstr	tbl_parcode	varchar	1	30	
MFGPROD	PUB	tbl_mstr	tbl_comptype	varchar	0	30	
MFGPROD	PUB	tbl_mstr	tbl_compcode	varchar	0	30	
MFGPROD	PUB	tbl_mstr	tbl_start	date	1	10	
MFGPROD	PUB	tbl_mstr	tbl_end	date	1	10	
MFGPROD	PUB	tbl_mstr	tbl_ref	varchar	1	30	
MFGPROD	PUB	tbl_mstr	tbl_rmks	varchar	1	30	
MFGPROD	PUB	tbl_mstr	tbl_user1	varchar	1	80	
MFGPROD	PUB	tbl_mstr	tbl_user2	varchar	1	80	
MFGPROD	PUB	tbl_mstr	tbl__chr01	varchar	1	80	
MFGPROD	PUB	tbl_mstr	tbl__chr02	varchar	1	80	
MFGPROD	PUB	tbl_mstr	tbl__chr03	varchar	1	80	
MFGPROD	PUB	tbl_mstr	tbl__chr04	varchar	1	80	
MFGPROD	PUB	tbl_mstr	tbl__chr05	varchar	1	80	
MFGPROD	PUB	tbl_mstr	tbl__dte01	date	1	10	
MFGPROD	PUB	tbl_mstr	tbl__dte02	date	1	10	
MFGPROD	PUB	tbl_mstr	tbl__dec01	numeric	1	38	
MFGPROD	PUB	tbl_mstr	tbl__dec02	numeric	1	38	
MFGPROD	PUB	tbl_mstr	tbl__log01	bit	1	1	
MFGPROD	PUB	tbl_mstr	tbl__log02	bit	1	1	
MFGPROD	PUB	tbl_mstr	tbl__qadc01	varchar	1	80	
MFGPROD	PUB	tbl_mstr	tbl__qadc02	varchar	1	80	
MFGPROD	PUB	tbl_mstr	tbl__qadd01	date	1	10	
MFGPROD	PUB	tbl_mstr	tbl__qadd02	date	1	10	
MFGPROD	PUB	tbl_mstr	tbl__qadde01	numeric	1	38	
MFGPROD	PUB	tbl_mstr	tbl__qadde02	numeric	1	38	
MFGPROD	PUB	tbl_mstr	tbl__qadl01	bit	1	1	
MFGPROD	PUB	tbl_mstr	tbl__qadl02	bit	1	1	
MFGPROD	PUB	tbl_mstr	tbl_mod_userid	varchar	1	80	
MFGPROD	PUB	tbl_mstr	tbl_mod_date	date	1	10	
MFGPROD	PUB	tbl_mstr	tbl_domain	varchar	0	8	
MFGPROD	PUB	tbl_mstr	oid_tbl_mstr	numeric	0	38	
MFGPROD	PUB	tblc_mstr	tblc_table	varchar	0	30	
MFGPROD	PUB	tblc_mstr	tblc_active	bit	0	1	
MFGPROD	PUB	tblc_mstr	tblc_delete	bit	0	1	
MFGPROD	PUB	tblc_mstr	tblc_desc	varchar	0	80	
MFGPROD	PUB	tblc_mstr	tblc_user1	varchar	0	80	
MFGPROD	PUB	tblc_mstr	tblc_user2	varchar	0	80	
MFGPROD	PUB	tblc_mstr	tblc_mod_date	date	0	10	
MFGPROD	PUB	tblc_mstr	tblc_mod_userid	varchar	0	30	
MFGPROD	PUB	tblc_mstr	tblc__qadc01	varchar	0	80	
MFGPROD	PUB	tblc_mstr	tblc__qadc02	varchar	0	80	
MFGPROD	PUB	tblc_mstr	tblc_domain	varchar	0	8	
MFGPROD	PUB	tblc_mstr	oid_tblc_mstr	numeric	0	38	
MFGPROD	PUB	tblcd_det	tblcd_fld_name	varchar	0	80	
MFGPROD	PUB	tblcd_det	tblcd_active	bit	0	1	
MFGPROD	PUB	tblcd_det	tblcd_table	varchar	0	30	
MFGPROD	PUB	tblcd_det	tblcd_desc	varchar	0	80	
MFGPROD	PUB	tblcd_det	tblcd_user1	varchar	0	80	
MFGPROD	PUB	tblcd_det	tblcd_user2	varchar	0	80	
MFGPROD	PUB	tblcd_det	tblcd__qadc01	varchar	0	80	
MFGPROD	PUB	tblcd_det	tblcd__qadc02	varchar	0	80	
MFGPROD	PUB	tblcd_det	tblcd_mod_date	date	0	10	
MFGPROD	PUB	tblcd_det	tblcd_mod_userid	varchar	0	80	
MFGPROD	PUB	tblcd_det	tblcd_domain	varchar	0	8	
MFGPROD	PUB	tblcd_det	oid_tblcd_det	numeric	0	38	
MFGPROD	PUB	te_mstr	te_site	varchar	1	80	
MFGPROD	PUB	te_mstr	te_nbr	integer	1	10	
MFGPROD	PUB	te_mstr	te_line	integer	1	10	
MFGPROD	PUB	te_mstr	te_exp_type	varchar	1	30	
MFGPROD	PUB	te_mstr	te_updt	varchar	1	30	
MFGPROD	PUB	te_mstr	te_dest	varchar	1	30	
MFGPROD	PUB	te_mstr	te_pgm	varchar	1	30	
MFGPROD	PUB	te_mstr	te_userid	varchar	1	80	
MFGPROD	PUB	te_mstr	te_date	date	1	10	
MFGPROD	PUB	te_mstr	te_time	varchar	1	80	
MFGPROD	PUB	te_mstr	te_date_exp	date	1	10	
MFGPROD	PUB	te_mstr	te_time_exp	varchar	1	80	
MFGPROD	PUB	te_mstr	te_date_deliv	date	1	10	
MFGPROD	PUB	te_mstr	te_time_deliv	varchar	1	80	
MFGPROD	PUB	te_mstr	te_pgm_errs	integer	1	10	
MFGPROD	PUB	te_mstr	te_pgm_warn	integer	1	10	
MFGPROD	PUB	te_mstr	te_pgm_msgs	varchar	1	820	
MFGPROD	PUB	te_mstr	te_data	varchar	1	255	
MFGPROD	PUB	te_mstr	te_user1	varchar	1	80	
MFGPROD	PUB	te_mstr	te_user2	varchar	1	80	
MFGPROD	PUB	te_mstr	te__qadc01	varchar	1	80	
MFGPROD	PUB	te_mstr	te__qadc02	varchar	1	80	
MFGPROD	PUB	te_mstr	te__qadc03	varchar	1	80	
MFGPROD	PUB	te_mstr	te__qadc04	varchar	1	80	
MFGPROD	PUB	te_mstr	te__qadi05	integer	1	10	
MFGPROD	PUB	te_mstr	te__qadi06	integer	1	10	
MFGPROD	PUB	te_mstr	te__qadd07	numeric	1	38	
MFGPROD	PUB	te_mstr	te__qadd08	numeric	1	38	
MFGPROD	PUB	te_mstr	te__qadt09	date	1	10	
MFGPROD	PUB	te_mstr	te__qadt10	date	1	10	
MFGPROD	PUB	te_mstr	te__qadl11	bit	1	1	
MFGPROD	PUB	te_mstr	te__qadl12	bit	1	1	
MFGPROD	PUB	te_mstr	te__chr01	varchar	1	80	
MFGPROD	PUB	te_mstr	te__chr02	varchar	1	80	
MFGPROD	PUB	te_mstr	te__dec01	numeric	1	38	
MFGPROD	PUB	te_mstr	te__dec02	numeric	1	38	
MFGPROD	PUB	te_mstr	te__dte01	date	1	10	
MFGPROD	PUB	te_mstr	te__dte02	date	1	10	
MFGPROD	PUB	te_mstr	te__log01	bit	1	1	
MFGPROD	PUB	te_mstr	te__log02	bit	1	1	
MFGPROD	PUB	te_mstr	te_domain	varchar	0	8	
MFGPROD	PUB	te_mstr	oid_te_mstr	numeric	0	38	
MFGPROD	PUB	tm_mstr	tm_code	varchar	1	80	
MFGPROD	PUB	tm_mstr	tm_desc	varchar	1	80	
MFGPROD	PUB	tm_mstr	tm_type	varchar	1	80	
MFGPROD	PUB	tm_mstr	tm_maxweight	numeric	1	38	
MFGPROD	PUB	tm_mstr	tm_weight_um	varchar	1	30	
MFGPROD	PUB	tm_mstr	tm_maxcube	numeric	1	38	
MFGPROD	PUB	tm_mstr	tm_cube_um	varchar	1	30	
MFGPROD	PUB	tm_mstr	tm_height	numeric	1	38	
MFGPROD	PUB	tm_mstr	tm_width	numeric	1	38	
MFGPROD	PUB	tm_mstr	tm_length	numeric	1	38	
MFGPROD	PUB	tm_mstr	tm_pallets	integer	1	10	
MFGPROD	PUB	tm_mstr	tm_gross_wt	numeric	1	38	
MFGPROD	PUB	tm_mstr	tm_rate_code	varchar	1	80	
MFGPROD	PUB	tm_mstr	tm_cmtindx	integer	1	10	
MFGPROD	PUB	tm_mstr	tm_load_lt	numeric	1	38	
MFGPROD	PUB	tm_mstr	tm_unload_lt	numeric	1	38	
MFGPROD	PUB	tm_mstr	tm_no_units	integer	0	10	
MFGPROD	PUB	tm_mstr	tm_user1	varchar	1	80	
MFGPROD	PUB	tm_mstr	tm_user2	varchar	1	80	
MFGPROD	PUB	tm_mstr	tm__qadc01	varchar	1	80	
MFGPROD	PUB	tm_mstr	tm_domain	varchar	0	8	
MFGPROD	PUB	tm_mstr	oid_tm_mstr	numeric	0	38	
